targets	p_val_ttest_dmsoA_dmso	p_val_ttest_dmsoB_dmso	p_val_ttest_drug1A_drug	p_val_ttest_drug1B_drug	p_val_wil_dmsoA_dmso	p_val_wil_dmsoB_dmso	p_val_wil_drug1A_drug	p_val_wil_drug1B_drug	fdr_vals_ttest_dmsoA_dmso	fdr_vals_ttest_dmsoB_dmso	fdr_vals_ttest_drug1A_drug	fdr_vals_ttest_drug1B_drug	fdr_vals_wil_dmsoA_dmso	fdr_vals_wil_dmsoB_dmso	fdr_vals_wil_drug1A_drug	fdr_vals_wil_drug1B_drug
AVP_OXT	0.788338321249985	0.7575609384886296	0.002939981455672711	0.7940657557051476	0.6815905545464371	0.9012818114125772	0.0024886101309841814	0.9873118928154554	0.9022094120972051	0.8822251200629684	0.048841627408756326	0.8747462335575422	0.8282537498708824	0.9424571225938625	0.02876699553610625	0.9960149359450726
P2RY4_P2RY2	0.18349539789200905	0.11897743233901434	0.28808822668811385	0.6637891080052585	0.06890119114412	0.09744423585274582	0.24836834318627907	0.3525029142413204	0.42663715536968244	0.3330074872532195	0.5474739363261204	0.8005808242833343	0.22576057875530023	0.2555692423221059	0.47638620760124295	0.5560153164909036
P4HA2_P4HA1	0.5318403558624463	0.02396192755875742	0.22180975188134172	0.05100862361766296	0.8384050113365097	0.0029225126635791664	0.05826834545976333	0.04711823669428684	0.7142054322533503	0.13136072489150769	0.48609371156974884	0.2036390787836932	0.924288918146687	0.027616404068683868	0.1997537096135773	0.16468355182298822
PACS2_PACS1	0.9840191077082351	0.18336577821737843	0.6272642844729607	0.18710315004770406	0.5953111402864495	0.42838274705022833	0.7576902027263244	0.09246766356323667	0.9899129686613826	0.41847736111428224	0.8137055579435132	0.4128327510638427	0.7674223710826571	0.6240936767492717	0.8652116505633194	0.25063603544772045
PAFAH1B3_PAFAH1B2	0.41925342061775484	0.008825263196008074	0.2907005838187416	0.7395243709218722	0.28915455810667073	0.015772609938325955	0.41383486047387785	0.6914352287784948	0.6485599921447035	0.07703407704990099	0.5509705235733222	0.8468838829693799	0.5112690531386673	0.0829362847367786	0.6302792461490784	0.8176558962592992
PAIP2B_PAIP2	0.5149003264884042	0.3144629161935988	0.03418836071594478	0.1518859990937304	0.8007147833354986	0.2670610371792329	0.023587284760119193	0.15725465418387527	0.7025206406808382	0.5332982244500989	0.16455145578235103	0.36466801647212665	0.8993851982939625	0.46860795280172046	0.11093563152019528	0.3515384080870321
PAPSS2_PAPSS1	0.05299185457734605	0.23312382799997589	0.2865213462126991	0.3617394571902307	0.0746446506562238	0.06957169037551608	0.36316669688950026	0.5346521722329851	0.2218764642872619	0.4647203115706685	0.5455027478726063	0.5821744389155276	0.23877015582580907	0.2100552031312876	0.5946926833007714	0.7148796743962982
PARVB_PARVA	0.882125707231585	0.9640888998421668	0.9756174816252183	0.24811990132140194	0.8561379611717339	0.9214576984564415	0.7576902027263244	0.28954053231559657	0.9454625165957674	0.9900414425099022	0.9956287185423716	0.48494022459401137	0.9321586680833889	0.9557919732226936	0.8652116505633194	0.4995422919347814
PAX7_PAX3	0.4844855091277497	0.21057927393076858	3.928617953100029e-5	0.9580627567152207	0.6401107775697623	0.2725116024166333	5.660890098911516e-6	0.3320095489853102	0.6892542464110251	0.4399526412752366	0.0036786149924482093	0.9780026158738131	0.8030622422616993	0.4733338119546919	9.717861336464768e-4	0.5410915117956796
PCK2_PCK1	0.5994599069627691	0.0028497042349554	0.08498079588312323	0.1011323025845583	0.958092610963426	0.002026793495192814	0.048578203725822944	0.16643641163589784	0.7662173915223321	0.039526106757777714	0.27875866165483093	0.28783494370597507	0.9868353892923288	0.02244728279622149	0.1813225991571793	0.3655213304583684
PCMTD2_PCMTD1	0.9725214947247695	0.0020235138803622013	0.9312237736121123	0.5146600684665927	0.8811685503744783	7.741082069514333e-4	0.9214570683228559	0.5909079178789955	0.988493901231329	0.03206491225804719	0.9761866958377206	0.7182925074804749	0.9464062636973021	0.011606574232575927	0.966497739686906	0.7598441390953377
FURIN_PCSK4	0.6178215226047841	0.009577814987033244	0.26173017351082045	0.7436724690602301	0.7319595525436942	0.03310271296114369	0.3731694803507253	0.9626159092738273	0.7779415260182488	0.08020446696458731	0.522226018795218	0.8480417443988473	0.8626067953318135	0.13318669667960156	0.6033980608496814	0.9826505317661469
PCYT1B_PCYT1A	0.8263433226447097	3.368524840746223e-4	0.01885573566096907	0.013044477506923514	0.4471610792701467	4.732677323188594e-4	0.0036117170505346363	0.010266526930958388	0.9221382690401418	0.012850298466550406	0.1286185942436963	0.09597008451522299	0.6523738125329336	0.008404582142903882	0.03623757129069829	0.06447879718833621
PDCL3_PDCL2	0.8164119375721232	0.029482246225807276	0.44588850427791427	0.02122326863797358	0.6623068931048011	0.030187222060532797	0.3223427357037573	0.01255408035197334	0.9159202459994267	0.15336724046758332	0.6854703871735099	0.12433387192315885	0.8223201907200873	0.1266281968148085	0.5546972443913681	0.07517850443332873
PDE1B_PDE1A	0.32714825754029253	0.013374808836023894	0.06145023310695593	0.2817381275577921	0.5582732707400679	0.008595555155928827	0.041557452408201474	0.17380342833489473	0.5684766841746702	0.09764884903957027	0.23529271412700598	0.5135060499144971	0.7410070475029252	0.05603431525700438	0.1640006742545882	0.3721449418093728
PDE6H_PDE6G	0.7355021816664777	0.11119493928509201	0.029983023548912576	0.010143726911711982	0.616257871643136	0.13271459514021466	0.010801051921021723	0.006486201588662209	0.8687697788032938	0.3251533152876219	0.15820635404125452	0.08292094221478842	0.7846052012267367	0.3071820966166766	0.07271296391276062	0.051390674125554425
PDE7B_PDE7A	2.3194138407888948e-4	2.7179782779359407e-5	0.7309616497782851	0.9141904320195942	3.538483484342368e-4	0.00210606508839538	0.8711374909426846	0.7813456579408816	0.010386940243532877	0.004321929706983374	0.8714010408236501	0.9560876714122831	0.006283858601504549	0.022834179379444645	0.936609202161759	0.8805013785987504
PDE8B_PDE8A	0.12656569416869237	0.09218051594307033	0.8831853047577733	0.008095760272012097	0.006840253313244372	0.09797168735279067	0.4393488529550716	0.008280436736357193	0.3561821447916752	0.2930429982140816	0.9565519073612055	0.07941555314449962	0.05213762275656702	0.2555692423221059	0.6459086767403074	0.05841677971539663
PDHA2_PDHA1	0.04569468191467951	0.03336491837610636	0.858222109875604	0.3769203637238293	0.010992626084134868	5.104664636102448e-4	0.864507849120323	0.3981835560402257	0.20374685009575713	0.16037341395676047	0.9494831075959957	0.5962424879840019	0.07125646424382086	0.008619351762599215	0.9314258207049505	0.5987285587174197
PDS5B_PDS5A	0.0013523091495927803	0.5685325269552788	0.4043169758654098	0.003734466406905195	1.8946204862512722e-4	0.7648793422504819	0.46763277072239084	0.0016322903689349221	0.025956736636916472	0.7491262278238761	0.6506976330333939	0.05836898511184434	0.004242302393127849	0.8657425522175785	0.6709278455490602	0.021834533506532073
PF4V1_PF4	0.5126201001764781	0.7833341584391338	0.9622125118373618	0.13357139475372187	0.8661346775408606	0.2669907372222566	0.4064658527981284	0.37830800538672954	0.7025206406808382	0.8994806947517366	0.9940610704036937	0.33637784008883503	0.9380848768318468	0.46860795280172046	0.6286183609340424	0.5781264770746757
PFN2_PFN1	0.27670325882186675	0.0710770171520173	0.38286864998249837	0.3319715229131014	0.3771476498755724	0.0528981587604757	0.6890626990695716	0.4009605203157844	0.5297478746961389	0.2523486399663417	0.6312638314293799	0.5669154208035233	0.5894720476052194	0.17689968676392848	0.8309759640319361	0.6010671566230784
PGK2_PGK1	0.4778793822548223	0.32556165811908844	0.7032658408382254	0.06973226456161094	0.8065307972416444	0.8411865551839586	0.4100714742625719	0.11248889548020433	0.6855372753794805	0.5404741324766982	0.8482332663596979	0.23861871261946602	0.9019834105959759	0.9126136897069393	0.6302792461490784	0.2825940544990499
PGLYRP4_PGLYRP3	0.8445538446186761	0.9105914776144	0.8593039551740991	0.026973407097521163	0.7979573166405903	0.5762607368929322	0.9683636563498654	0.04021454536506429	0.930744157372676	0.9639354799001355	0.9495484649731384	0.13545600020934795	0.898247034032577	0.7485899883599418	0.9904880548919233	0.14690784721592892
PGM2L1_PGM2	0.02094330270478636	0.003015561701790014	0.1544498272089566	0.08479348714566853	0.027307920768678662	3.119074455930553e-5	0.10112765682591118	0.07249266576789605	0.12985355473601592	0.03989558583637684	0.3977083050630633	0.2638588874925637	0.12556767139169206	0.0014392505861901515	0.27347024415610055	0.21768934618347793
PGM1_PGM5	0.8317026423076173	0.2534719076870313	0.8802191472253456	0.45455155447342754	0.9265100947557585	0.5102951580186034	0.4100714742625719	0.2924468939962542	0.9251120103421661	0.4819301320198025	0.9565519073612055	0.6697969972927473	0.9688379671050064	0.6943249838298038	0.6302792461490784	0.5028719546179329
BRWD3_PHIP	0.8152595037477457	0.023611323376005584	0.2800504479426097	0.418109841671217	0.30756286670532773	0.005812279060589923	0.19553928170164625	0.32852780039694124	0.9157222343077187	0.13136072489150769	0.543363842426132	0.6332626723603944	0.5306361016859088	0.04518467697986365	0.419600736942363	0.5393539490913456
PHKA2_PHKA1	0.001930472823384193	0.9084706557099361	0.26011126943359086	0.2406830578125056	3.8048017985926435e-4	0.5293935700305734	0.2994854208481315	0.24372464607215102	0.028773933591545744	0.9626798100629981	0.522226018795218	0.47491101445762596	0.006642281106017667	0.7155844844245284	0.5318447990923715	0.45012000355493853
PHKG2_PHKG1	0.3826410621398858	0.1068663788406432	0.9689400864934345	0.0012470278114923075	0.0786020219375687	0.027070705100165564	0.7576902027263244	6.28254698549032e-4	0.6177434075299097	0.31905034842278984	0.9950232194299479	0.037999658005298774	0.24385567046896311	0.11939691381140762	0.8652116505633194	0.012349678782264872
PHOX2B_PHOX2A	0.454609537275785	0.21949274293100482	0.6903918358623936	0.35166979641956275	0.8065307972416444	0.04211471653694483	0.7480302956876872	0.6722836408473649	0.6728393150044643	0.44945830063406556	0.8433648490398074	0.5786260228628588	0.9019834105959759	0.15167188123445166	0.8611673092507985	0.8061142608530685
PHTF2_PHTF1	0.5083358252396666	0.9311509608468289	0.6774996487098858	0.7720286075832002	0.12763529798008585	0.946747301461186	0.6676488391098305	0.992386930325953	0.7025206406808382	0.9756719121792816	0.8395518567237917	0.8690595254761707	0.31602008874877024	0.9695228885408455	0.8173935359116713	0.9984316269743343
PHYHIPL_PHYHIP	0.301660737909947	0.25167673792250295	0.4745079505055987	0.04076955434346388	0.6011177747031957	0.26834555232131035	0.22161091506440989	0.01682868200595887	0.5422522862953673	0.4819301320198025	0.7022172256045498	0.17292381020690412	0.7720091121499896	0.4700610865492341	0.44775433212454924	0.08979212484282005
ETNPPL_PHYKPL	0.2497338919876917	0.13357620897843267	0.00855504548807431	6.5945650978304805e-6	0.46251498791357243	0.03608252725069414	0.0025414531956096118	6.652868385429472e-7	0.5001517890780918	0.3536850777578038	0.08394791737274526	8.490502563456744e-4	0.6593763611101305	0.13919476804574893	0.02876699553610625	2.294782323972549e-4
PIK3CD_PIK3CB	0.06830686989794374	0.0030684889451413266	0.21489575202877215	0.5781279731151963	0.1365499910670122	0.0019583224530295242	0.26533577196696817	0.6062180493335905	0.2539930541331482	0.03989558583637684	0.47806182416767884	0.7547171258664792	0.3317134216958079	0.02216562776505945	0.49331379986638485	0.7633307956156457
PILRB_PILRA	0.9230166766283939	0.3987253626886834	0.32537717385176257	0.032262864591750776	0.992386930325953	0.3351898468313053	0.2953727842873132	0.0013019156516011871	0.9678517531868261	0.6120523451107958	0.582212532256708	0.14784982754063372	0.9972278421812016	0.5278983826242271	0.5272685750709404	0.01888694536829891
PITPNB_PITPNA	0.14486478943308234	0.47026348608985225	0.8125827990768492	0.005844977374104718	0.03577944831867456	0.31575387578572206	0.9804786515583177	6.954188052149152e-4	0.3796710766312336	0.6755528461262871	0.9177196086065291	0.07026871682294784	0.1480033404346779	0.5068331041578856	0.9957721355607507	0.012349678782264872
PKM_PKLR	0.28607583113281476	0.07288148039970233	0.810032106004775	0.04390140343769669	0.123071747345571	0.060649168552728505	0.9411704402852825	0.013353356310507597	0.5338009167876797	0.2554101951696675	0.9158431055816887	0.1816001828948899	0.3091802433315564	0.19340137340343763	0.9782094384397991	0.07859403999898758
PKNOX2_PKNOX1	0.2298240687950556	0.5566297702821221	0.6657389769112603	0.3271616784805712	0.28759987019369376	0.2328017690796943	0.8825047149921356	0.3617676410051691	0.48309957318144336	0.7378747276584116	0.8352145508143703	0.5639472686005419	0.5112690531386673	0.4371053019543054	0.9439043161390442	0.5624651270453547
HRASLS2_PLA2G16	1.536939445628589e-5	0.9663820004051531	0.11974174633226037	0.8916259631150237	3.0391990016181694e-6	0.8938961886177486	0.057471992894576884	0.9683703604622977	0.001758941809997163	0.9900780139808512	0.342072424147016	0.9438589332050097	3.9790384043415615e-4	0.9395031370166133	0.19838234011442799	0.9855943392056982
PLA2G2E_PLA2G2A	0.7399529481781327	0.6239892046087474	0.19486087937041416	0.04736283669179856	0.7658780130425029	0.8253254106074419	0.01909698920848595	0.015490553308326698	0.8696067620974248	0.7944485546934609	0.44800603962394325	0.192821034753172	0.8850823825359352	0.9082106548351124	0.10298376379445301	0.0857810210084758
PLAGL2_PLAG1	0.15883313561911944	0.29470378473010506	0.41640963199238057	0.5312704266919069	0.27216734388768044	0.4699675740492784	0.6622674467605063	0.2348762438925712	0.3893758728028793	0.5153563637894877	0.6608658258122527	0.7296113859902188	0.49416016746051233	0.6612593965762501	0.8129969995233202	0.44048269436240467
PLCB3_PLCB1	0.8034108660346848	0.7056146898924882	0.3349838765029849	0.42655687827590305	0.2837863391967674	0.56053672679943	0.21131256859675582	0.3887234482241259	0.9087945437922955	0.8547054762593838	0.5908106041062918	0.6415914205569232	0.5080075353191643	0.7368633822362288	0.4388144065618115	0.5882844486677361
PLCL2_PLCL1	0.2708398060049797	0.02613612411764864	0.45554905003949075	0.949346975449755	0.19022126252612284	0.015711487720524945	0.38469545332992594	0.8695411575855254	0.5224063673878822	0.13884736997593464	0.691563362261367	0.9764921963711632	0.40149159918423466	0.0829362847367786	0.6123292675610772	0.9317501742010542
PLPP5_PLPP4	0.6117218808892421	0.21482453432990511	0.1141555596244869	0.7003491908852062	0.36698025063139755	0.2866821715331724	0.17926837690784805	0.32122169520611266	0.7721489427891168	0.44700862698949956	0.3355984276926444	0.8253543096244421	0.5841420537386267	0.48091634638300906	0.3996675935391418	0.5340949608241865
PLPPR5_PLPPR1	0.017791764039049824	0.16161414631889318	0.9015907245114279	0.18422732633944727	0.17406300914099648	0.31099411902167484	0.8091158678308866	0.4172326164393332	0.12217011306814211	0.39260040261429235	0.9646529834091183	0.4109766410964717	0.38145155734233394	0.5022318295846517	0.9009614528279062	0.6149637830290602
LDLRAD4_PMEPA1	0.1587686260170086	0.08200631904216617	0.43252921875010486	0.2726652174693369	0.15425749641561415	0.025021330751035718	0.22225717114814017	0.3541151186406118	0.3893758728028793	0.2724726084304231	0.6729684219223686	0.5088564069947861	0.3546545118483986	0.11454209188251906	0.4479939066195389	0.5560462090006666
PMM2_PMM1	0.290838319250891	0.38267979262450025	0.25839980103324073	0.009607487188514932	0.5615900534518832	0.11183161348244053	0.13271459514021466	0.005438892419492178	0.5368774736408533	0.5918321117165695	0.522226018795218	0.08133052252647247	0.7434932584260151	0.2768907737666196	0.32546674522481217	0.0459185179678438
MOAP1_PNMA1	0.03200240905887456	0.08666992615907648	0.01980548945041566	0.2865909400809232	0.0041609575954019064	0.16263301892817839	0.018751135826526023	0.1868560814623262	0.16564060970171257	0.2807233457353735	0.13294526010281635	0.5178748566374577	0.03663065233558944	0.34971191961591597	0.10165089421748319	0.38724700987162175
PNPLA7_PNPLA6	0.5557530298573657	0.01775151172939191	0.24262325025056708	0.08202043390917384	0.6731414485122919	0.007711536184475784	0.2031130084236175	0.21354055532886215	0.7320020725742796	0.11720549411072863	0.5079307881261871	0.2607439719952131	0.82663888362577	0.05260186933781495	0.42695183403331843	0.4165658560392576
POM121C_POM121	0.15857194335300714	0.7918716415918228	0.029179524638193382	0.0042055744623847235	0.21130889324800772	0.5435231714404715	0.023343516080543022	0.0024884098325668328	0.3893758728028793	0.9042436705538552	0.1573555517138177	0.06277886516313429	0.42399807688768076	0.7242288054122712	0.1106462856276299	0.027859370951563454
PPA2_PPA1	0.017553530628328314	0.3088377063781061	0.6643287862896338	0.016512108893881217	0.07406297867165239	0.15442171631687832	0.9259182353150279	0.02286992661070097	0.12173775232778246	0.5310564900992475	0.8348613558236783	0.10933285131467567	0.23764756396199987	0.3398597602700527	0.9692030308683727	0.10463835225376092
PPIP5K2_PPIP5K1	0.8836143494296365	0.7074946148119767	0.9849455766731178	0.10082095572498904	0.9692613786533735	0.9302114319722	0.6767696858744825	0.20852489657368406	0.9460735757926461	0.8548638964573644	0.9956287185423716	0.28783494370597507	0.9931687501480219	0.9596790726027321	0.8220197835503738	0.41067044640706424
PPM1B_PPM1A	0.08697713756926796	0.8204500812921857	0.02941908182388377	0.02276243408883722	0.046170933340047515	0.586147933735871	0.01617904547446685	0.018916938574711606	0.29469227531692765	0.9175500366242685	0.15782111603437646	0.12769186936167073	0.1781125892893219	0.7556099771563795	0.09468418658352759	0.09551199378408311
PPP1R14C_PPP1R14B	0.0011156090753147308	0.21054836923153009	0.2528515062312097	0.25055715268677675	0.011247461703900046	0.2089979813214115	0.09370668981475752	0.49811312785977124	0.02376811925742676	0.4399526412752366	0.5219179387137195	0.48693182503279253	0.07201058354244279	0.41397677069433436	0.2622768763836963	0.6859044407694711
PPP2CB_PPP2CA	0.19418564077733605	0.3010494110586214	0.7878977635611624	4.714682612033465e-6	0.10861796865493108	0.29078369521451014	0.2940892920955482	4.437373105478729e-6	0.44152584989107313	0.5229020124626982	0.9047209548138208	6.937318700563528e-4	0.29000133379097365	0.4830761388241056	0.5269768967397087	4.862103143900926e-4
PPP2R1B_PPP2R1A	0.41964465479058666	0.005651022395243419	0.20590459042000664	0.26083721188957987	0.10963693362464341	0.005937850107528918	0.26425934888664315	0.15883726782211827	0.6485599921447035	0.057593526751880085	0.4657267211620671	0.5003022872369968	0.29179855719220343	0.04518467697986365	0.49331379986638485	0.35335288521983116
PPP3R2_PPP3R1	0.3956855973461336	0.21628247738349063	0.02142972804045412	0.2928154244876186	0.5297092402633825	0.18985613818376157	0.023314191651431632	0.12257081046315939	0.6308918966973958	0.4473534222482709	0.13458914561992527	0.5263523337211992	0.7205108158193367	0.3897148289754089	0.1106462856276299	0.29566261071909644
PRELID3B_PRELID3A	0.45980277814228987	0.15590671961722116	0.8456853711814816	0.0025297685067321974	0.04858741491978785	0.19060645582048824	0.8541082316087782	9.456383654867599e-4	0.6730145509397616	0.3850933362247909	0.9417996314287361	0.049163425696871	0.18535199024956106	0.3897148289754089	0.9260645037061699	0.01565741273973384
PREX2_PREX1	0.16629607754946293	0.2102709342029516	0.015477104901676697	0.0013987213346038222	0.07205493906462292	0.18585410857568901	0.002375183569890842	6.580399666927155e-4	0.39741289994419216	0.4399526412752366	0.11305970247324112	0.03963219058235372	0.23338549445459625	0.384397051873413	0.02876699553610625	0.012349678782264872
PRICKLE2_PRICKLE1	0.3805901615254088	0.10078752409833015	0.0017356512208144864	0.0037968174781490976	0.4210018053902375	0.12923328242735826	0.0010411342274417108	4.8467472885741424e-4	0.6173352226317654	0.305326911239059	0.03752437487114629	0.05836898511184434	0.6344086129075428	0.3018373716557347	0.017688601127644157	0.011345794789162197
PRKAA2_PRKAA1	0.9032552006658462	0.7558238739002441	0.20185077318583305	0.0106955336796257	0.7046614598933576	0.6900953175367308	0.4223366650713495	0.007742578726450215	0.9542080581393042	0.8819975644209608	0.4589542966476999	0.0853984472094145	0.8410212093744592	0.8198364210643976	0.6310564012048624	0.056559263037189514
PRKAB2_PRKAB1	0.034102096087626474	0.5155607737427897	0.3953519127957351	0.40602849363447635	0.09246766356323667	0.43210127435587137	0.7050681551761486	0.42838274705022833	0.17388692559532312	0.7052159322112529	0.6440241605938751	0.6214894239026042	0.2690443318365361	0.6268511444880951	0.8366592163956602	0.6249776621271037
PRKAR1B_PRKAR1A	0.04644571986857567	0.6018291006612023	1.5468196063202957e-5	0.03985465818642846	0.05110922039570458	0.32497074307727336	6.87938449896925e-7	0.022902674277574312	0.20531798911859633	0.7797282687811803	0.001770249105011005	0.17175856875322726	0.19073368481005695	0.5173413684228617	2.3619220113127757e-4	0.10463835225376092
PRKAR2B_PRKAR2A	0.4865036308427595	0.14573202775439506	0.13507601637919073	0.783068436899858	0.2021609107115074	0.21130889324800772	0.10275408322879301	0.8861900066975807	0.6896581041633185	0.37108442558026566	0.37100879165484385	0.8705698959979774	0.41260713141769567	0.41536630850125666	0.2763360462810882	0.9410068494773497
PRKCH_PRKCE	0.08403597849030793	0.05626608299541852	0.3639093492760599	0.8053510133352335	0.06647763164973412	0.07968880549482453	0.32258606736934903	0.8065307972416444	0.2875649762292929	0.22727084504031794	0.6175068035491627	0.879651690069237	0.22376457712165407	0.22835915229116888	0.5546972443913681	0.8932545388805309
PRKCD_PRKCQ	0.14459175767467458	0.6809270025478968	0.11598829478837977	0.6297464074738481	0.5775742973059717	0.6975350945056547	0.16934907631171872	0.9520755828046484	0.3796710766312336	0.8399458833824356	0.3355984276926444	0.7843414088130367	0.7562069176153635	0.8253543634567352	0.3871961327996182	0.9826030564015911
PRKCI_PRKCZ	0.018846653684602012	0.7245099287111711	0.09658911313860113	0.34851535714807647	0.019072377427041376	0.35500672859707955	0.14609937638398504	0.365281866480759	0.12450633736956379	0.8634237845354471	0.3014751107053308	0.5765006111610045	0.10285104057514459	0.5506881482755902	0.35077472651632774	0.5666269916794906
PRMT8_PRMT1	0.11306029045799273	0.7819811616916749	0.26263405605429413	0.536100682612022	0.17964238478508596	0.759989323431254	0.17467795615918702	0.7249139468860517	0.34050321395243427	0.898929237212528	0.522226018795218	0.7352134772760608	0.38954032911292324	0.8640055222231696	0.39283470489948175	0.8465548359326908
PROKR2_PROKR1	8.867081817838861e-4	0.34890423048947605	0.07357704151702796	0.2702926167381619	6.06242601252784e-4	0.2621591208061213	0.07788751648174713	0.19804050560507286	0.021745462553271495	0.5597684694768853	0.2589853436703095	0.5077404003081353	0.00892042684700525	0.4647571332707486	0.23664938636047064	0.39918144965406077
PRPF40B_PRPF40A	0.9025652053765969	0.4127550525709187	0.5126678329618695	0.953708437307113	0.9572707823029087	0.5397579235095477	0.5879971083963964	0.7076223196662482	0.9542080581393042	0.6224563750337427	0.7323826185169564	0.9767414671101272	0.9868353892923288	0.7201433435425313	0.7561011506220828	0.8320216772331457
PRPSAP2_PRPSAP1	0.5177638886922087	0.01878657823707048	0.9173605056487434	0.3308366143469341	0.37145694548350394	0.004507498926753705	0.916407799631986	0.19330502431208957	0.7025206406808382	0.12093859740114121	0.9721001242985654	0.5669154208035233	0.5853902369349919	0.03744132173029287	0.9641478284829004	0.3958333499830065
PRRX2_PRRX1	0.14077811108752053	0.10916292560581202	2.8719938424982058e-8	0.015373314206688766	0.2753011279831523	0.028421894967739836	1.4824197435548319e-9	0.009190441768704148	0.37618952545634893	0.32217138502574894	2.958153657773152e-5	0.10627190357643912	0.49747396810990685	0.12248766450532231	1.5268923358614767e-6	0.060650055765772405
PRSS41_PRSS21	0.9657652723320955	0.24277970747583266	0.7158576187769934	0.0038923851467638345	0.9052906848539567	0.2412857388641755	0.7319595525436942	0.004756375706693563	0.9884317023003986	0.47181716735869367	0.8593628756879991	0.058958186781863965	0.9603181031138855	0.44686620543305056	0.8574544306604072	0.04285640161594961
HPRT1_PRTFDC1	0.13024703280103847	0.9856185303455418	0.025445140061368724	0.8731849207909401	0.015061643604674673	0.9294634453678845	0.005132600835745719	0.7386421436503046	0.3616022743532874	0.991804317653078	0.14365813170559122	0.9271963591903797	0.08852441762294265	0.9596790726027321	0.04480151576964484	0.8567583422970875
ELANE_PRTN3	0.11775830002909085	0.8022663972521991	0.3863761654890353	0.8742646000618415	0.2136456329171906	0.9012818114125772	0.7384097864036709	0.6909461754994914	0.344072162376768	0.9107798128525741	0.6347168268799145	0.9273867539275971	0.42399807688768076	0.9424571225938625	0.8574544306604072	0.8176558962592992
PSEN2_PSEN1	0.21217416055099775	0.5124155241593801	0.6592505398282061	0.3151968894386062	0.2925222102152949	0.43497062220371085	0.09565359681906335	0.04716664833765197	0.4610535556276955	0.7018457312289382	0.8331632589239906	0.5491041656239619	0.5132842870898701	0.6296123193542289	0.2646959284867331	0.16468355182298822
PSKH2_PSKH1	0.49145109383093155	0.565629578896204	0.1138920162105943	0.009712285699763217	0.9315654563063854	0.8312503304887949	0.1496415868603848	0.00791259937361517	0.6943684864826606	0.7469211105937053	0.3355984276926444	0.08133052252647247	0.9731363285959198	0.9092243424246537	0.35596035673486454	0.05699284863513024
PSMA8_PSMA7	0.7369282937544472	0.005703436629797834	0.4580393791069034	4.18231961367058e-6	0.371662377723186	0.001413560751869631	0.31677547924061356	1.393302856090698e-6	0.8692741169132729	0.057593526751880085	0.6923468600123883	6.937318700563528e-4	0.5853902369349919	0.017438559118553496	0.5492908141714343	2.870203883546838e-4
PSMB10_PSMB7	0.7999786240106441	0.9506613756221508	0.5582196668100077	0.11914406487569046	0.9946330167014807	0.8034513085265989	0.9731699394528196	0.2500438342548759	0.9076462690595324	0.9860838035154232	0.7656008745862954	0.3138577668080848	0.9984316269743343	0.8917616894206861	0.992187358102421	0.4566403356073089
PSMB5_PSMB8	0.09287528862033506	0.7306570163702648	0.17523406160577773	0.4125139359554363	0.0702881933367468	0.6776034665237851	0.2470012502173026	0.6133631094546823	0.3052550920958366	0.8670238788725493	0.4240324229397158	0.6276061359440168	0.22887557450538434	0.8142173922410599	0.47638620760124295	0.7676354832786425
PSMB6_PSMB9	3.100632451094362e-5	0.6209407427989724	0.012695376163260564	0.7774049020137215	3.150386907958809e-6	0.6232727017474848	0.006858670343041441	0.5488279870309303	0.002661376187189327	0.7915457488650267	0.10296249959179828	0.8705698959979774	3.9790384043415615e-4	0.7742657289389067	0.053518412525247604	0.7303524892013672
NONO_PSPC1	0.4998766644507351	0.047153983785753424	0.06340839212824712	0.18434097882191253	0.5961086584460874	0.02659804439272264	0.019286176584167355	0.11346632472887808	0.6986064645647995	0.2057174893957224	0.2409986859486883	0.4109766410964717	0.7674898977493376	0.11832463065969252	0.10346230146714779	0.28435599627918345
PTGS2_PTGS1	0.5041977858946014	0.5964609374433366	0.0010461050634208813	0.4376150515462002	0.8428095023628857	0.8597689892979226	6.739515708095313e-4	0.45983278040701653	0.7017888100965398	0.7757004615740363	0.030900318921008495	0.6523060826231348	0.9244324666848203	0.9205426808491269	0.013980686115013845	0.652379839971387
PTPN1_PTPN2	0.31319163374222975	0.0792780059180582	0.46871861360780875	5.6627019593141e-4	0.9416842630842828	0.054323833206201023	0.7576902027263244	1.9574266587939622e-4	0.5552278532779632	0.2694357262884498	0.6976592081156691	0.021602159326272307	0.9797321120977892	0.1793382955204713	0.8652116505633194	0.006109543813811458
PTPN14_PTPN21	0.3621472249390384	0.15046236953384784	0.4384401650227061	0.6177398170796335	0.43640452534254454	0.11280930070496235	0.4218299236159207	0.9039320800327763	0.596390906494399	0.37799083078015433	0.6770515291954833	0.777923235381776	0.6439780245026087	0.2773116461243705	0.6310564012048624	0.9502900201022247
PTPN4_PTPN3	0.342578201259085	0.25988342728163427	0.9396585587272297	0.3318014831219813	0.06838413933095294	0.22558990374824966	0.8511481416698037	0.09002909045056712	0.582966043524604	0.4858074956444343	0.9796035581872942	0.5669154208035233	0.22576057875530023	0.431090168572722	0.9250835093230971	0.24860579936751778
PTPN11_PTPN6	0.0018196886558857262	0.20818541943712718	0.01802726885774677	0.37886433132442754	1.8386343690938653e-4	0.08951008983627554	0.007878910218602755	0.23202189961466382	0.028773933591545744	0.4393372532578107	0.12631351648625286	0.5962424879840019	0.004242302393127849	0.24551816887930542	0.05992630407958547	0.4381330414651111
