targets	p_val_ttest_Day05_RepA_early	p_val_ttest_Day22_RepA_late	p_val_ttest_Day22_RepB_late	p_val_ttest_Day22_RepC_late	p_val_wil_Day05_RepA_early	p_val_wil_Day22_RepA_late	p_val_wil_Day22_RepB_late	p_val_wil_Day22_RepC_late	fdr_vals_ttest_Day05_RepA_early	fdr_vals_ttest_Day22_RepA_late	fdr_vals_ttest_Day22_RepB_late	fdr_vals_ttest_Day22_RepC_late	fdr_vals_wil_Day05_RepA_early	fdr_vals_wil_Day22_RepA_late	fdr_vals_wil_Day22_RepB_late	fdr_vals_wil_Day22_RepC_late
MAT2A_MAT1A	0.5830170477164633	0.14432411538347753	0.343377151084889	0.1418316773630366	0.7412845392172371	0.091103490888532	0.2240843672813383	0.032341295968124115	0.7717927104635819	0.3129554501999618	0.5512721116334224	0.3063345717040618	0.8806494525879518	0.21480506404023375	0.3979429281030663	0.0979751024916701
MBOAT2_MBOAT1	0.5003165364239291	0.4178512264688977	0.6663333365531738	0.17327153154241395	0.3646909987942805	0.6722836408473649	0.649237563730646	0.2725116024166333	0.7107945276091683	0.6157178301329966	0.8302488753249727	0.34655129207786106	0.5971938480166831	0.8108338993826533	0.800855916937204	0.4441249216600195
L3MBTL2_MBTD1	0.2423193216036893	9.5563716636475e-5	0.009475677632431338	0.2667443213276457	0.23049869805845874	1.6349571778031032e-5	0.004418733011727068	0.6769309309599358	0.4763146970454198	0.004398695489221479	0.05545424978070613	0.453303178666369	0.474827318000425	7.309736598437218e-4	0.02571195590250929	0.8072890490279614
MDGA2_MDGA1	0.08901410518742088	0.9210996260076276	0.7891175070222863	0.7222094527674675	0.050080394911302076	0.4441049243450021	0.8758270366888516	0.6392240465623933	0.2883161268649167	0.968227777489548	0.9091296108311246	0.8458298445554465	0.19989580772071416	0.6362003784080003	0.931923396476774	0.7791725064606687
MED12L_MED12	0.01062058993782335	0.32330695184979563	0.005837435976098425	0.3622697759206658	0.02247368651523691	0.27147608012031094	0.010579756284153622	0.3928294464867005	0.09517928545212907	0.514692674505857	0.039556309574877484	0.5534759683105944	0.13152214267439782	0.45027433578731124	0.04637084669224779	0.5643156623170175
MED13L_MED13	0.46454291975295525	0.018717137217892588	9.7082117566187e-6	9.309496456098365e-6	0.3748708935999192	0.013947950697371146	2.3217858283413045e-6	2.1807633660817266e-6	0.6815943124580398	0.08966814574153192	9.090416463015692e-4	9.129111469476472e-4	0.6078847790580402	0.06011041513929825	1.7098127527592698e-4	1.1230931335320893e-4
MEGF11_MEGF10	0.26817886480709485	0.26709590581051323	0.8265879362288402	0.45737925189343687	0.07182805690337389	0.2547423307867924	0.9641845403408453	0.3456986795563804	0.5031406753211434	0.4585146383080477	0.9242606235206969	0.6339007353772029	0.24037956813523204	0.42733648324168766	0.9793984975848824	0.5220962462508384
METTL2B_METTL2A	0.24090492667951358	0.18588539062941217	0.0015405233783881253	0.13847796045323849	0.21568990955587483	0.27053006058813495	0.0015707370918703572	0.0996086183278959	0.47534880168563026	0.3670965292333443	0.0195678087316802	0.3035322785594152	0.4543161694121699	0.4494289716222242	0.012073576153928865	0.2285008393713425
METTL7B_METTL7A	0.11627579951423493	0.7123794032959249	0.012093979243960086	0.3482539538862224	0.1802350094480328	0.26830137168704343	0.0941170980370367	0.9721137489786202	0.3219464341388763	0.8522076485421632	0.065562098006731	0.5407844677053062	0.41055402427509263	0.4464465473952419	0.22544328134452976	0.9874528219408076
MFN2_MFN1	0.3523933184658693	0.0437360845378635	0.0028086466274550386	0.006434818942757733	0.5169310670292546	0.02518750399730652	0.0010037957293281188	0.003005541195910174	0.5939435212356481	0.15587601063667614	0.025860395118865044	0.040546378735912186	0.7197537752242359	0.0900803094348115	0.008732812648280755	0.017998299022020228
MGAT4B_MGAT4A	0.06998512330900665	0.13046942088264568	0.00816912572971167	0.1234578851454817	0.051155814811092395	0.40909458302224355	0.007086557118401063	0.1741493805360366	0.24942794812552543	0.2934100791838256	0.05124419781151851	0.2844779008945104	0.2013338840760659	0.6010947510883179	0.034891201928279166	0.3321738184298476
MICB_MICA	0.5604356400975077	0.006420949456267141	0.32296446809161417	0.42659555196447085	0.3008727676814937	0.004353290194812146	0.12374846168276844	0.52344701960706	0.751625923568272	0.0508736764611935	0.5313952110772565	0.6068969869107803	0.5473045736161034	0.02767832654726241	0.2689048850912479	0.6798870494265722
MID2_MID1	0.009050999687994141	0.7535215976011207	0.9683975921338066	0.7935288237243332	4.793448061572818e-4	0.23182618089944118	0.700854181658727	1	0.08794839319466005	0.8769799384510217	0.9842507801411042	0.8903427978606353	0.014961368192181825	0.40063920524567853	0.8413517565367004	1
MKNK2_MKNK1	0.0027132752182959033	0.18110691851089625	0.01819878703797928	0.3182012237805275	0.008691119130937073	0.05121308507565948	0.008530148949717344	0.24827588742139745	0.0458143192597505	0.36343156691277745	0.0867002849783939	0.508135287587509	0.0778421974336103	0.15071279322265504	0.039223452759861	0.4192199410558023
MLLT3_MLLT1	0.9522264662330587	0.0046570517431474496	0.13150541693080142	0.001506198763230597	0.6574877223327574	3.3485404463404786e-4	0.12199876235936882	2.5337681441425504e-4	0.98770721069491485	0.042004060022695085	0.3010012876416121	0.017431289057612525	0.8289012900890332	0.0049108693156759385	0.2663307464121503	0.003070330809960973
MMD2_MMD	0.6527920957461	0.12044741129303484	0.006716412537821585	0.10505535816603037	0.9873118928154554	0.002706199582020626	0.002880650251712711	0.010845517368726802	0.8252131677386125	0.2775410148362995	0.04492146048023527	0.2548871118594779	0.9940676926685426	0.020495482128538564	0.01866081609600058	0.04486298349312693
MMEL1_MME	0.3142928083543297	0.006199629199239979	0.023379452704093372	0.5753151168424646	0.2203069278597708	0.0018955813778049932	0.08055036879437283	0.6470988718720317	0.5543177955564377	0.049887641212634205	0.09992048251127043	0.7370330476961923	0.4593444042420322	0.016407132933942376	0.19992019242940728	0.7857986964072448
MOGAT2_MOGAT1	0.5111859387893543	0.21986372528064876	0.00959805488859543	0.21574518726186453	0.2455704588503151	0.46640792639221024	0.009289827134524056	0.31584989511278505	0.7144118276160583	0.4140029927588084	0.055853087769792614	0.39681704085664365	0.4932739558073309	0.6500678811691157	0.041783938639999026	0.48774421584133226
MORF4L2_MORF4L1	0.17228739682156624	0.9651387022538471	0.5121867519063328	0.4647049912256601	0.16510428290213777	0.8203110868724202	0.4339866311806432	0.5001691098858381	0.39697761998799264	0.983615532355422	0.7073216241635255	0.6399012579711629	0.38991369886751176	0.9057614959540918	0.631485932028436	0.6647408815256945
MPP2_MPP6	0.02138503411586542	0.44466594368081336	0.9931044563869718	0.1144054793030975	0.04475602816971099	0.3164016368674956	0.9619485094481149	0.08530730161770053	0.13738024162391407	0.6402448019453655	0.997448614982033	0.2690357161693845	0.18892913530656688	0.499071494599572	0.9790582655450181	0.20245742088993446
MPP3_MPP7	0.8288863695379325	0.0077059844735433815	0.5369609927528574	0.00282934230821183	0.3383897007195878	0.011247461703900046	0.7097984487786326	0.001586884104506851	0.9279923485044245	0.057515681215577416	0.7260643232545134	0.024907885277420386	0.5751296988894167	0.0528990207991646	0.8435660088686421	0.011043855592176058
MPPED2_MPPED1	0.4191067455197748	0.8763365417212068	0.10155456076094137	0.6705949383333575	0.9396458738325284	0.9052906848539567	0.05197380695314499	0.9453844269504184	0.6570471048483532	0.9471423273587019	0.2526598975453372	0.8022215870886854	0.9813726947804289	0.9465059304616597	0.1470761988364851	0.9826175262131864
MRFAP1L1_MRFAP1	0.6210222476630257	0.0031894060694295065	0.06946499947510391	0.006549724184330879	0.4719047164010009	3.3433827986408904e-4	0.0074309185776365964	0.0023734289571614	0.7946440398621243	0.032756654814192585	0.1923358856434329	0.040546378735912186	0.6865280478715126	0.0049108693156759385	0.03576563614469951	0.01507672239637238
MSI2_MSI1	0.42393880867344225	0.3011623298143518	1.0781199293410903e-5	0.2534889198518787	0.3180243219066399	0.3215310533194117	1.899453714726597e-7	0.30424891577345603	0.6612241929851548	0.4954483109084451	9.253862726844358e-4	0.44043833545308525	0.5637952694730448	0.5048429648155397	2.79491046595485e-5	0.47701030712930864
GDF11_MSTN	0.4090608670304382	0.0278704297911706	0.3645380930915987	0.7568948535083899	0.3081165971702643	0.016013955729789683	0.35791582062062516	0.6865709826393803	0.6549970400562412	0.11484722489310698	0.5714980759274683	0.8671991412492155	0.554825341058343	0.06580097671258801	0.5560381526987088	0.8124693293642905
MSX2_MSX1	0.26067010215603914	0.4293374275177645	0.31021305023765583	0.4087511999012341	0.2561672983940541	0.19069541145981173	0.10554772205116701	0.5376223388189798	0.4962850373765625	0.6263704679083534	0.5153539382980412	0.5938134497859959	0.501647282878432	0.3547279687779698	0.23998709428852544	0.6913246054725958
MTHFD1L_MTHFD1	9.371254651525932e-4	0.6709882281016306	0.6205118063180721	0.3697992385007668	0.0011935519831944073	0.885793222622472	0.7129992010615878	0.3424403571797508	0.02838938909138738	0.8264921729271487	0.7909989610242751	0.5587591987869095	0.028589733550935803	0.9354321438130148	0.846070480522391	0.5202265013202704
MTHFD2L_MTHFD2	0.7562476992424549	0.541071729897314	0.356962102456304	7.878550866960595e-5	0.9518124914377376	0.4509721476978127	0.4433683945776203	1.639183238762241e-4	0.8939123887013047	0.723771275057446	0.5677971264668211	0.00289818121177479	0.9843040825109134	0.6408984157579033	0.6369169406066233	0.0022815658593582544
MTNR1B_MTNR1A	0.495094540131635	0.4729360530500153	0.0038349986841065727	0.9823603145835718	0.6041532474228954	0.22558616923676725	0.0010647507474892599	0.8511469575727593	0.7062983051739391	0.6618534438064072	0.03015304308877687	0.9901398489271841	0.7876934744880789	0.3931535605987653	0.008990126884612938	0.9132110269998936
MTSS1L_MTSS1	0.04932349469223424	0.005741724109012788	0.5565935678905891	0.073253039793179	0.04475602816971099	0.0031292215758251495	0.9164084699852033	0.01940179896113772	0.2054665924983909	0.04731180665826537	0.742605407936926	0.1939604909690858	0.18892913530656688	0.022228263607585546	0.952925952582577	0.06914828003450467
MX2_MX1	0.052323525761278064	5.020155351098907e-5	0.0015289815623350587	0.882308552526297	0.043418406575500175	1.1933910145256435e-6	2.007368595681919e-4	0.5821556204316254	0.20808197503519849	0.003447173341087916	0.0195678087316802	0.9435623025670842	0.18892913530656688	1.024327287467844e-4	0.002996506744278807	0.7321371050605301
MYO1B_MYO1A	0.08555413238773797	0.026738442462370907	0.8709303377408827	0.09789157693346455	0.1470173551969044	0.014371178975131444	0.4508031265706924	0.013183049171949466	0.28063935146296215	0.1126411880185745	0.9442718398664307	0.24201370000158648	0.3702393052635979	0.06116658819993962	0.6442459252825896	0.05130888548359157
MYO1F_MYO1E	0.9621673508933185	0.03925901656824681	0.0020190823938255774	0.9257507549563142	0.32258606736934903	0.03335351031499628	0.0012179594390988359	0.786892137373623	0.9890542628943295	0.14545606858019502	0.021949183815834144	0.9670621476724175	0.5657316743898522	0.11153933644300705	0.009896293808507206	0.8687019308626276
MYO1D_MYO1G	0.14177980222874503	0.054702475956505764	0.732951285621083	0.26714080529173395	0.16072667671491486	0.0031943462008473624	0.791789640977451	0.14607918349467394	0.3544495055718626	0.18001134260447582	0.8747854277980481	0.453303178666369	0.38260133024609405	0.02253545607447112	0.890331146513946	0.29794368118715675
MYO1C_MYO1H	0.6764204429402463	0.0017389886225858606	0.5736557009131271	0.05445718412127406	0.4471610792701467	2.9157744938473765e-4	0.7003492365642587	0.011044865177644336	0.8416451488702966	0.023943382663513042	0.7544811297506754	0.1635303196644673	0.6670969563952679	0.004663614145174095	0.8413517565367004	0.04550484453189466
MYO7B_MYO7A	0.48118258759922294	0.5204087956978994	0.0017091127990729782	0.08933133482426592	0.339349832718252	0.3321100080599743	2.672519925926386e-4	0.08035066821498715	0.6941429484974785	0.7050347707431183	0.02046960677959497	0.22619591556982177	0.5751296988894167	0.5184442388892991	0.003650150250180013	0.19336726229307657
DYSF_MYOF	0.4028764034851423	0.3293940477810673	0.282342263130943	0.0424188576441891	0.6145478875595888	0.4315143689259879	0.5913451984071629	0.5517401577869923	0.6483792118589009	0.5227671328420637	0.4863085803091493	0.13936457055658596	0.79720947630526	0.6233657783923807	0.7564886169639561	0.7059532453672075
GCOM1_MYZAP	0.7126731790752742	4.222389414306205e-5	0.2694040995168106	0.06794317836060308	0.8259226098687371	1.600515899623148e-4	0.1564971390257018	0.15439948319331037	0.8646093927532772	0.0031445654574648696	0.4715532893546101	0.18761789198772433	0.9379275503470774	0.0032324144639447887	0.3093897374212531	0.30961670400842783
MZT2B_MZT2A	0.06704881491542575	0.09062567040834586	0.14890114110559735	0.5007941730078932	0.17742887294935594	0.013001233514828322	0.005352662294823586	0.04471701725753123	0.24231676969434568	0.2330100870441117	0.3284115103613818	0.6754004066615431	0.4079279891469567	0.058966542387580576	0.028418774039527285	0.12492875071762147
NAA11_NAA10	0.022533481861237895	0.0753820564928778	0.6390826076069449	0.36271483360160317	0.023862751133835597	0.3375136182959072	0.620150615047528	0.17852832458441845	0.13738024162391407	0.21272196763743598	0.8027501046770161	0.5534759683105944	0.13731080261369086	0.5241223935957525	0.7827881537977375	0.3374021547191762
NAA16_NAA15	0.20124697754324297	0.6514478384098308	0.8667403801350791	0.332645253935968	0.2840950926999842	0.3553725806473906	0.9168442903003241	0.20604470751959816	0.4243885859772033	0.8123381035861086	0.9421931145456023	0.523890843354812	0.5302995973052714	0.5398727995085727	0.952925952582577	0.36653894429220396
FOLH1_NAALAD2	0.5079341205522225	0.08084528554453961	0.18683394790041602	0.003907638941953517	0.3809592289868391	0.05025670941808049	0.21889686412083606	5.027579483791804e-4	0.7144118276160583	0.22149691165449314	0.3817047081412577	0.029557185831121175	0.6123032667609026	0.14874830661098534	0.39211090442514984	0.005178406868305558
NABP2_NABP1	0.2014548058386065	0.2896986376587778	0.10532005825558176	0.017276231853379894	0.18243041974891022	0.2922249470777785	0.05993870596659153	6.367372751532323e-4	0.4243885859772033	0.48283106276462967	0.2589013365232678	0.07943981611152362	0.41255039224372836	0.4725144356202698	0.16237684276079362	0.0059084630036741375
NAP1L4_NAP1L1	0.970132835077006	0.8184197006333606	0.2468791973495963	0.7952395288732101	0.9635352961125897	0.9069916052093767	0.31696773071439993	0.9473486824031464	0.991608029745983	0.9073975152339735	0.45061062390440415	0.8912913109242726	0.9885148092122255	0.9465059304616597	0.5093241226768049	0.9826175262131864
NAPB_NAPA	0.005888624186515241	0.7618901549305085	3.950950529689847e-5	0.003015912325861902	0.021656884420259582	0.654025066627117	3.916467555536068e-6	0.0011616532123166585	0.07029213344283036	0.878367167040932	0.0021453435219290938	0.025886580796981327	0.12879766585921906	0.7981585528743254	2.2492883789121547e-4	0.00902061457169191
NAT2_NAT1	0.06568457818156061	0.12031462986002872	0.016084022587136967	0.774460633343197	0.037530906011498506	0.18826327925962724	0.0077237968977561765	0.7702982116737732	0.23906401246292378	0.2775410148362995	0.07964684261899556	0.8775516527431165	0.17412987924253812	0.3519259122276153	0.03635248206569479	0.8626577359913684
NAV3_NAV2	0.03256842563902094	0.48916210846455555	0.3888841113275233	0.0570061876361902	0.04385646011355817	0.35039786565179243	0.49559651069969335	0.05025670941808049	0.16818324959484082	0.6790255683537632	0.5978367681602225	0.16921145033220722	0.18892913530656688	0.5369821737016092	0.6815279119101257	0.1351551193227752
LRBA_NBEA	0.15207649413241306	0.4572938659763912	0.0013653866778622862	0.34114197515304345	0.10038732497110217	0.26377811307562044	6.700202679281814e-4	0.22952571592566948	0.3711819643516243	0.6487777988370289	0.018264263353222787	0.5315828054578438	0.290446473933245	0.4396301884593674	0.006886231996017573	0.39467694057335484
